   15    7    2    1    1.00    882.676623797     27.695117018    910.371740815      0.000000000
   15    7    0    1    1.00    882.676623797    -26.291932976    856.384690821      0.973368018
   15    7    1    1    1.00    882.676623797    -25.762542657    856.914081140      0.937516838
   15    7    2    1    1.00    882.676623797    -26.256732741    856.419891056      0.972672070
   16    1    0    1    1.00      3.003911626      3.764333835      6.768245461      0.000000000
   16    1    1    1    1.00      3.003911626      3.373091605      6.377003231      0.982635298
   16    1    2    1    1.00      3.003911626      4.009232770      7.013144396      0.666214302
   16    1    0    1    1.00      3.003911626     -2.004248830      0.999662796      0.990942695
   16    1    1    1    1.00      3.003911626     -1.053942588      1.949969038      0.000000000
   16    1    2    1    1.00      3.003911626     -0.007224956      2.996686670      0.000000000
   16    2    0    1    1.00     20.195657662      6.444249598     26.639907260      0.973156095
